sexo,rango_etario,comuna,barrio,estado_cud,junta_discapacidad,orientación_prestacional,tipo_orientacion_prestacional_1,tipo_orientacion_prestacional_2,tipo_orientacion_prestacional_3,tipo_orientacion_prestacional_4,otra_orientacion_prestacional,tipo_de_vivienda,alfabetizacion,cobertura_de_salud,total,cud_activos,cud_vencidos
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Motora,Con orientación prestacional,Centro educativo terapéutico,Prestaciones de rehabilitación,Servicio de apoyo a la integracion escolar,Transporte,,Casa,No corresponde,Obra Social,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Obra Social,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Pública,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,No corresponde,Obra Social,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Pública,2,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,No corresponde,Pública,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Obra Social,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,Servicio de apoyo a la integracion escolar,,,,Casa,Alfabetizado/a,Pública,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Departamento,No alfabetizado/a,Obra Social,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Departamento,No corresponde,Obra Social,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,No corresponde,Prepaga,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,Alfabetizado/a,Pública,1,0,0
Masculino,6-17 Pediátrico,1,Retiro,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Obra Social,1,0,0
Masculino,6-17 Pediátrico,1,San Nicolas,Vigente,Auditiva,Con orientación prestacional,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Servicio de apoyo a la integracion escolar,,,Departamento,Alfabetizado/a,PAMI,1,0,0
Masculino,6-17 Pediátrico,1,San Nicolas,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro educativo terapéutico,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,6-17 Pediátrico,1,San Nicolas,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro educativo terapéutico,Prestaciones de rehabilitación,Transporte,,Departamento,No alfabetizado/a,Pública,1,0,0
